acc,lpf_acc,gyro,control_angle
11851.461225792009,14525.863013025406,-121.14146,12640.71610713249
10994.354724590963,12809.717303589383,-44.229459999999996,12598.618953697058
9554.223498867106,12674.13909313209,243.17854000000003,12840.12090969141
24497.12152293261,13389.318971843875,351.96854,13194.061744912935
12274.887295084214,12903.291432580521,132.87054,13322.695876389611
11740.681572491934,12803.304128521037,230.02254000000002,13545.224273510925
15564.82659874939,13137.984050768568,318.57254,13856.538685883499
16910.538840717953,13569.33267996253,93.40254,13946.135140424287
11408.792446540543,13594.684036938517,117.69054,14059.134263989428
17144.143765755383,14194.1031491522,226.48054000000002,14284.699687441056
14659.49491875529,14474.906518448528,66.07854,14352.01951035113
12687.871143008864,14644.25816029032,140.96654,14494.498771450522
17393.62472697764,15428.198283101374,109.59454000000001,14612.33436116703
12775.988786083384,14256.085009416453,93.90854,14701.741322249525
16868.25461983306,14715.421741891336,121.23254,14821.898341045944
13773.83250785819,14918.73683542796,82.27054,14904.314560589764
16102.249775742237,14972.479153127246,117.69054,15021.50984111514
14925.902397629236,14774.015508818373,88.34254,15106.494012392171
16119.220143480345,15245.058278512352,82.27054,15189.327489653373
13897.055691683094,14920.349471105123,97.95654,15283.61468406789
16273.664329499517,15081.766412179548,126.79854,15407.126755949008
14661.604169509688,15279.13971482963,112.12454,15516.850180137813
15872.900104012933,15127.067252533157,144.00254,15655.514865461766
15600.075863465689,15409.47596027139,135.90654,15787.601951009863
16128.157698306086,15335.466268118693,149.06254,15930.652508780953
15674.269904236511,15525.510007756524,126.79854,16052.131638370709
16005.697419640748,15515.854772146375,138.94254,16184.321984308464
19138.33476827536,15937.098009210988,76.70454000000001,16257.78723915749
15975.939428760623,15922.769937739014,-49.28946,16205.640500743304
15334.722738520906,16066.536642422798,-169.71746,16036.229176760098
18884.613462331174,16327.631555705962,-286.60346,15755.405775149557
13988.770075257442,16260.348146280736,-324.04746,15439.648213460869
15994.294538359574,16272.487589715402,-307.34945999999997,15143.700641823414
11657.868966069194,15878.26689997575,-256.24345999999997,14897.365279004938
12475.427481302688,15512.993878275412,-214.75145999999998,14690.917619597643
13974.354980096374,15343.002385861397,-53.84346,14644.133441860282
15071.7349264401,15249.606136541333,-142.89945999999998,14508.717703407092
13201.809029252712,14655.953562639068,-51.81946,14458.88879659941
10418.0045992091,14100.160079683916,90.36654,14544.764384030257
